# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	ncRNA	2304759	2304842	+	KOIAIB_02328	74.2	6.9e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	2304872	2304955	+	KOIAIB_02329	76.1	3.1e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	2304985	2305067	+	KOIAIB_02330	61.9	1.2e-08	-	-	-	RFAM:RF02564
contig_1	cds	2305108	2306754	-	KOIAIB_02331	707.0	4.4e-251	0.954	0.821	0.673	UniRef:UniRef50_A4WCM3
contig_1	cds	2306972	2308615	-	KOIAIB_02332	740.0	8.8e-265	1.084	0.993	0.658	UniRef:UniRef50_P33941
contig_1	cds	2308691	2309341	-	KOIAIB_02333	250.0	6.0e-83	0.981	1.029	0.585	UniRef:UniRef50_A0A085JH56
contig_1	cds	2309341	2310405	-	KOIAIB_02334	458.0	1.9e-160	0.997	0.959	0.649	UniRef:UniRef50_P26189
contig_1	cds	2310479	2311534	-	KOIAIB_02335	429.0	2.4e-148	1.151	0.964	0.584	UniRef:UniRef50_P0AB85
contig_1	cds	2311646	2312749	-	KOIAIB_02336	491.0	4.7e-173	1.044	1.021	0.668	UniRef:UniRef50_A0A4P7TME1
contig_1	ncRNA	2313083	2313176	+	KOIAIB_02337	114.5	3.1e-18	-	-	-	RFAM:RF00033
contig_1	cds	2313488	2316160	+	KOIAIB_02338	1501.0	0.0	1.0	0.930	0.866	UniRef:UniRef50_P39838
contig_1	cds	2316177	2316827	+	KOIAIB_02339	291.0	1.2e-98	0.949	0.801	0.722	UniRef:UniRef50_A0A085U4S6
contig_1	ncRNA	2316837	2316913	-	KOIAIB_02340	80.5	5.0e-12	-	-	-	RFAM:RF02564
contig_1	ncRNA	2316951	2317027	-	KOIAIB_02341	77.6	1.7e-11	-	-	-	RFAM:RF02564
contig_1	cds	2317027	2319876	-	KOIAIB_02342	-	-	-	-	-	-
contig_1	cds	2320043	2321869	+	KOIAIB_02343	986.0	0.0	1.002	0.937	0.834	UniRef:UniRef50_Q06067
contig_1	cds	2321866	2323251	+	KOIAIB_02344	629.0	2.8e-224	0.993	0.937	0.707	UniRef:UniRef50_Q06065
contig_1	cds	2323447	2324109	+	KOIAIB_02345	290.0	2.8e-98	0.964	0.865	0.623	UniRef:UniRef50_A0A6I5AA78
contig_1	cds	2324109	2324759	+	KOIAIB_02346	424.0	2.2e-151	1.074	1.0	0.927	UniRef:UniRef50_P44874
contig_1	cds	2324756	2326078	+	KOIAIB_02347	597.0	1.5e-211	0.998	0.861	0.686	UniRef:UniRef50_P76460
contig_1	cds	2326109	2327293	+	KOIAIB_02348	461.0	1.3e-159	1.003	0.878	0.623	UniRef:UniRef50_P45855
contig_1	cds	2327367	2328143	-	KOIAIB_02349	434.0	5.1e-154	0.946	0.938	0.881	UniRef:UniRef50_P76462
contig_1	cds	2328148	2329797	-	KOIAIB_02350	1055.0	0.0	1.022	1.0	0.939	UniRef:UniRef50_P76463
contig_1	cds	2329798	2330283	-	KOIAIB_02351	-	-	-	-	-	-
contig_1	cds	2330299	2334192	-	KOIAIB_02352	-	-	-	-	-	-
contig_1	cds	2334336	2334959	-	KOIAIB_02353	246.0	2.9e-81	0.952	0.828	0.579	UniRef:UniRef50_A0A109RVG4
contig_1	cds	2334956	2336644	-	KOIAIB_02354	1092.0	0.0	1.0	0.972	0.972	UniRef:UniRef50_P17994
contig_1	cds	2336793	2339420	-	KOIAIB_02355	1190.0	0.0	1.054	0.960	0.681	UniRef:UniRef50_Q89AS3
contig_1	cds	2339567	2340289	+	KOIAIB_02356	315.0	2.9e-107	0.954	0.874	0.642	UniRef:UniRef50_A8H499
contig_1	cds	2340417	2344121	-	KOIAIB_02357	1862.0	0.0	1.002	0.937	0.802	UniRef:UniRef50_P45508
contig_1	cds	2344865	2347150	+	KOIAIB_02358	978.0	0.0	0.992	0.900	0.645	UniRef:UniRef50_P00452
contig_1	ncRNA	2347207	2347277	-	KOIAIB_02359	76.5	2.7e-11	-	-	-	RFAM:RF02564
contig_1	cds	2347384	2348514	+	KOIAIB_02360	753.0	5.0e-275	1.0	0.830	0.997	UniRef:UniRef50_P69924
contig_1	cds	2348514	2348768	+	KOIAIB_02361	143.0	1.9e-44	1.024	0.915	0.791	UniRef:UniRef50_A0A379AE24
contig_1	cds	2348822	2349472	-	KOIAIB_02362	308.0	1.8e-105	1.0	0.915	0.676	UniRef:UniRef50_P27294
contig_1	cds	2349687	2349893	+	KOIAIB_02363	135.0	7.2e-42	1.0	1.0	1.0	UniRef:UniRef50_P45505
contig_1	cds	2349935	2351011	-	KOIAIB_02364	483.0	4.1e-170	0.944	0.894	0.660	UniRef:UniRef50_A0A248ZWH1
contig_1	cds	2351016	2352374	-	KOIAIB_02365	558.0	4.7e-196	1.013	0.922	0.603	UniRef:UniRef50_P37948
contig_1	cds	2352647	2354275	+	KOIAIB_02366	889.0	0.0	0.989	0.993	0.815	UniRef:UniRef50_A0AAP2BEL7
contig_1	cds	2354265	2355524	+	KOIAIB_02367	843.0	1.5e-309	1.0	0.846	1.0	UniRef:UniRef50_P13033
contig_1	cds	2355521	2356711	+	KOIAIB_02368	601.0	8.5e-215	1.025	0.890	0.704	UniRef:UniRef50_P0A996
contig_1	cds	2356904	2357803	+	KOIAIB_02369	548.0	6.4e-197	1.247	1.0	0.786	UniRef:UniRef50_P37014
contig_1	cds	2357816	2358001	+	KOIAIB_02370	-	-	-	-	-	-
contig_1	cds	2358042	2358845	-	KOIAIB_02371	427.0	1.4e-150	0.925	0.837	0.850	UniRef:UniRef50_P76469
contig_1	cds	2358863	2360152	-	KOIAIB_02372	471.0	1.3e-162	1.0	0.921	0.583	UniRef:UniRef50_S2VMA0
contig_1	cds	2360209	2361414	-	KOIAIB_02373	785.0	1.2e-287	0.938	0.879	0.989	UniRef:UniRef50_P77215
contig_1	cds	2361429	2362211	-	KOIAIB_02374	437.0	6.3e-155	0.981	0.859	0.863	UniRef:UniRef50_P77732
contig_1	cds	2362431	2363633	-	KOIAIB_02375	640.0	1.7e-231	0.890	0.944	0.919	UniRef:UniRef50_A0A6N3QNB9
contig_1	cds	2363733	2364275	-	KOIAIB_02376	320.0	7.7e-111	1.0	0.804	0.861	UniRef:UniRef50_P76471
contig_1	cds	2364554	2364979	+	KOIAIB_02377	195.0	1.6e-63	1.0	0.993	0.624	UniRef:UniRef50_B7LM80
contig_1	cds	2365018	2365620	-	KOIAIB_02378	394.0	3.3e-140	0.995	0.975	0.975	UniRef:UniRef50_A8A2B9
contig_1	cds	2365910	2367067	+	KOIAIB_02379	518.0	2.9e-183	0.977	0.979	0.676	UniRef:UniRef50_Q4KC84
contig_1	cds	2367071	2368039	+	KOIAIB_02380	422.0	2.6e-146	0.966	0.810	0.669	UniRef:UniRef50_P77757
contig_1	cds	2368039	2370021	+	KOIAIB_02381	1352.0	0.0	1.0	0.898	1.0	UniRef:UniRef50_P77398
contig_1	cds	2370018	2370908	+	KOIAIB_02382	376.0	1.5e-129	0.986	0.898	0.599	UniRef:UniRef50_P76472
contig_1	cds	2370908	2372560	+	KOIAIB_02383	1055.0	0.0	0.964	0.802	1.0	UniRef:UniRef50_Q47377
contig_1	cds	2372557	2372892	+	KOIAIB_02384	144.0	4.2e-44	0.991	0.924	0.645	UniRef:UniRef50_O52328
contig_1	cds	2372892	2373278	+	KOIAIB_02385	249.0	6.9e-85	1.0	0.821	1.0	UniRef:UniRef50_P76474
contig_1	cds	2373272	2373538	-	KOIAIB_02386	174.0	9.0e-57	0.977	0.835	0.977	UniRef:UniRef50_P37590
contig_1	cds	2373648	2375003	-	KOIAIB_02387	654.0	9.5e-235	1.004	0.978	0.713	UniRef:UniRef50_A0A9Q9UMH0
contig_1	cds	2375000	2375962	-	KOIAIB_02388	416.0	1.9e-144	0.991	0.908	0.625	UniRef:UniRef50_H2IPR6
contig_1	cds	2375962	2376819	-	KOIAIB_02389	352.0	2.4e-120	0.965	0.826	0.644	UniRef:UniRef50_P23966
contig_1	cds	2376834	2377592	-	KOIAIB_02390	369.0	1.7e-128	1.079	1.0	0.688	UniRef:UniRef50_P37355
contig_1	cds	2377589	2379259	-	KOIAIB_02391	1099.0	0.0	1.0	0.851	0.978	UniRef:UniRef50_P17109
contig_1	cds	2379348	2380643	-	KOIAIB_02392	709.0	2.8e-258	0.826	1.0	0.986	UniRef:UniRef50_A0A377LYI4
contig_1	cds	2380722	2381027	-	KOIAIB_02393	-	-	-	-	-	-
contig_1	cds	2381082	2381543	-	KOIAIB_02394	262.0	1.8e-89	1.0	0.916	0.784	UniRef:UniRef50_A8ADW6
contig_1	cds	2381608	2382525	+	KOIAIB_02395	520.0	4.7e-186	1.0	0.894	0.810	UniRef:UniRef50_P0A8V0
contig_1	cds	2382716	2383924	+	KOIAIB_02396	711.0	2.4e-258	1.002	0.939	0.908	UniRef:UniRef50_Q47013
contig_1	cds	2383995	2385722	-	KOIAIB_02397	961.0	0.0	1.056	0.987	0.895	UniRef:UniRef50_P76481
contig_1	cds	2385860	2386831	+	KOIAIB_02398	348.0	5.2e-118	0.954	0.888	0.575	UniRef:UniRef50_A0A7W7KFN4
contig_1	cds	2386934	2387437	+	KOIAIB_02399	324.0	2.4e-113	1.0	0.908	0.964	UniRef:UniRef50_P76483
contig_1	cds	2387710	2388426	-	KOIAIB_02400	442.0	6.6e-158	0.933	0.895	0.991	UniRef:UniRef50_P76484
contig_1	cds	2388635	2389057	+	KOIAIB_02401	294.0	2.0e-102	0.964	0.833	1.0	UniRef:UniRef50_P76485
contig_1	cds	2389116	2389964	+	KOIAIB_02402	472.0	2.3e-169	0.805	1.0	0.996	UniRef:UniRef50_A0A6N6WS38
contig_1	cds	2390048	2391505	-	KOIAIB_02403	742.0	2.1e-267	1.144	1.0	0.712	UniRef:UniRef50_P0AFF0
contig_1	cds	2391512	2393041	-	KOIAIB_02404	780.0	2.2e-284	0.807	1.0	0.976	UniRef:UniRef50_A0A379S0D4
contig_1	cds	2393205	2395046	-	KOIAIB_02405	804.0	2.0e-287	0.993	0.868	0.678	UniRef:UniRef50_P33607
contig_1	cds	2395043	2395345	-	KOIAIB_02406	163.0	5.2e-52	0.980	0.875	0.918	UniRef:UniRef50_Q7CQ53
contig_1	cds	2395342	2395896	-	KOIAIB_02407	253.0	9.4e-85	0.918	0.880	0.787	UniRef:UniRef50_A0A6M2B0W2
contig_1	cds	2395908	2396450	-	KOIAIB_02408	247.0	1.6e-82	0.939	0.833	0.775	UniRef:UniRef50_Q746T4
contig_1	cds	2396465	2397442	-	KOIAIB_02409	477.0	1.6e-168	1.003	0.906	0.715	UniRef:UniRef50_P0AFD4
contig_1	cds	2397439	2400165	-	KOIAIB_02410	1467.0	0.0	0.998	0.908	0.831	UniRef:UniRef50_Q9I0J6
contig_1	ncRNA-region	2400173	2400215	-	-	50.3	9.7e-08	-	-	-	RFAM:RF01748
contig_1	cds	2400218	2401555	-	KOIAIB_02411	737.0	4.4e-267	0.971	0.893	0.838	UniRef:UniRef50_P31979
contig_1	cds	2401552	2402052	-	KOIAIB_02412	207.0	2.0e-67	0.946	0.867	0.618	UniRef:UniRef50_A0A346MZV1
contig_1	cds	2402055	2403857	-	KOIAIB_02413	1217.0	0.0	0.990	0.924	0.995	UniRef:UniRef50_P33599
contig_1	cds	2403951	2404613	-	KOIAIB_02414	442.0	7.0e-158	0.986	0.804	0.991	UniRef:UniRef50_P0AFC7
contig_1	cds	2404629	2405072	-	KOIAIB_02415	229.0	1.9e-76	0.932	0.811	0.847	UniRef:UniRef50_P0AFC3
contig_1	cds	2405335	2405499	+	KOIAIB_02416	99.0	6.8e-28	1.0	0.931	0.852	UniRef:UniRef50_A0A8B6WVV8
contig_1	cds	2405703	2406641	-	KOIAIB_02417	521.0	1.1e-186	0.984	0.956	0.873	UniRef:UniRef50_A0A085JH27
contig_1	cds	2407561	2408778	+	KOIAIB_02418	532.0	2.2e-187	1.0	0.880	0.617	UniRef:UniRef50_I7JWI2
contig_1	cds	2408862	2409461	+	KOIAIB_02419	273.0	3.2e-92	0.975	0.902	0.686	UniRef:UniRef50_Q87R72
contig_1	cds	2409520	2411352	-	KOIAIB_02420	613.0	2.2e-213	0.995	0.967	0.540	UniRef:UniRef50_A3N2S5
contig_1	cds	2411439	2412089	-	KOIAIB_02421	321.0	1.8e-110	0.995	0.867	0.749	UniRef:UniRef50_H3REZ6
contig_1	cds	2412100	2412594	-	KOIAIB_02422	297.0	1.3e-102	1.171	1.0	0.786	UniRef:UniRef50_P0A8W8
contig_1	cds	2412677	2413132	-	KOIAIB_02423	251.0	4.7e-85	0.927	0.828	0.850	UniRef:UniRef50_P0A8D9
contig_1	cds	2413470	2414672	+	KOIAIB_02424	595.0	7.5e-213	0.995	0.968	0.729	UniRef:UniRef50_A0A2X3GYA6
contig_1	cds	2414747	2416891	+	KOIAIB_02425	1211.0	0.0	0.996	0.944	0.886	UniRef:UniRef50_P0A9M8
contig_1	cds	2417123	2418601	+	KOIAIB_02426	895.0	0.0	0.951	0.843	0.994	UniRef:UniRef50_P39263
contig_1	cds	2418634	2419176	-	KOIAIB_02427	275.0	1.5e-93	0.950	0.859	0.784	UniRef:UniRef50_H3RF06
contig_1	cds	2419234	2419785	-	KOIAIB_02428	213.0	2.3e-69	0.962	0.951	0.563	UniRef:UniRef50_A0A376FLA7
contig_1	cds	2419841	2420485	-	KOIAIB_02429	263.0	7.2e-88	0.986	0.981	0.630	UniRef:UniRef50_A0A3N5DP29
contig_1	cds	2420621	2421268	+	KOIAIB_02430	348.0	9.9e-122	0.963	0.990	0.787	UniRef:UniRef50_A0A1Y6GE01
contig_1	cds	2421325	2421687	+	KOIAIB_02431	123.0	2.3e-35	0.942	0.831	0.558	UniRef:UniRef50_A0A7U6GJP7
contig_1	cds	2421708	2422601	+	KOIAIB_02432	497.0	1.5e-178	0.808	0.972	0.996	UniRef:UniRef50_F4N6V7
contig_1	cds	2422649	2423539	-	KOIAIB_02433	402.0	5.9e-139	1.054	0.828	0.638	UniRef:UniRef50_P31667
contig_1	cds	2423736	2424509	-	KOIAIB_02434	460.0	1.1e-163	0.977	0.820	0.940	UniRef:UniRef50_P02915
contig_1	cds	2424517	2425233	-	KOIAIB_02435	283.0	1.7e-94	0.992	0.855	0.589	UniRef:UniRef50_P0A2I7
contig_1	cds	2425230	2425916	-	KOIAIB_02436	271.0	2.2e-90	1.048	0.972	0.594	UniRef:UniRef50_A7MH46
contig_1	cds	2426006	2426788	-	KOIAIB_02437	464.0	6.6e-166	0.996	0.935	0.900	UniRef:UniRef50_A7MH44
contig_1	cds	2427009	2427791	-	KOIAIB_02438	364.0	3.6e-126	1.0	0.939	0.688	UniRef:UniRef50_A7MH44
contig_1	cds	2428057	2428626	-	KOIAIB_02439	339.0	6.8e-119	1.0	0.969	0.899	UniRef:UniRef50_A0A077DBN0
contig_1	cds	2428721	2430238	-	KOIAIB_02440	583.0	3.7e-205	0.974	1.002	0.618	UniRef:UniRef50_A0A522RMJ5
contig_1	cds	2430275	2430763	-	KOIAIB_02441	243.0	2.4e-81	0.994	0.801	0.770	UniRef:UniRef50_K2KMZ9
contig_1	cds	2431022	2431684	-	KOIAIB_02442	312.0	6.3e-107	1.077	1.004	0.814	UniRef:UniRef50_P09549
contig_1	cds	2431674	2432942	-	KOIAIB_02443	739.0	1.7e-268	0.993	0.895	0.890	UniRef:UniRef50_P08192
contig_1	cds	2433012	2433926	-	KOIAIB_02444	454.0	1.2e-161	0.803	0.988	0.980	UniRef:UniRef50_A0A956CXN9
contig_1	cds	2434082	2434741	-	KOIAIB_02445	352.0	1.6e-122	0.995	0.897	0.821	UniRef:UniRef50_A0A0H3H138
contig_1	cds	2434824	2435636	-	KOIAIB_02446	429.0	3.8e-151	0.963	0.855	0.804	UniRef:UniRef50_Q8ZD27
contig_1	cds	2435636	2436649	-	KOIAIB_02447	624.0	7.0e-226	0.967	0.821	0.991	UniRef:UniRef50_P08390
contig_1	cds	2436715	2437851	-	KOIAIB_02448	433.0	2.2e-149	0.981	0.903	0.606	UniRef:UniRef50_Q1LTA7
contig_1	cds	2437950	2438945	+	KOIAIB_02449	281.0	4.4e-91	0.955	0.852	0.522	UniRef:UniRef50_P15286
contig_1	cds	2438942	2440120	-	KOIAIB_02450	577.0	9.7e-206	0.857	0.806	0.887	UniRef:UniRef50_G5RYC1
contig_1	cds	2440385	2441605	-	KOIAIB_02451	471.0	1.6e-163	0.998	0.942	0.612	UniRef:UniRef50_A0A7Y4FGN5
contig_1	cds	2441764	2443770	+	KOIAIB_02452	1113.0	0.0	0.811	0.998	0.998	UniRef:UniRef50_A0AAX2K7S6
contig_1	cds	2443891	2444169	-	KOIAIB_02453	115.0	2.1e-33	0.967	0.881	0.640	UniRef:UniRef50_A0A198GD44
contig_1	cds	2444203	2444751	-	KOIAIB_02454	225.0	4.3e-74	0.945	0.930	0.576	UniRef:UniRef50_L8Y0T5
contig_1	cds	2444751	2445560	-	KOIAIB_02455	305.0	6.2e-103	0.955	0.931	0.603	UniRef:UniRef50_I2B719
contig_1	cds	2445560	2446384	-	KOIAIB_02456	363.0	8.3e-126	0.978	0.975	0.657	UniRef:UniRef50_A0A0L0AQU3
contig_1	cds	2446388	2447473	-	KOIAIB_02457	516.0	3.2e-183	0.978	0.972	0.694	UniRef:UniRef50_Q5E3U6
contig_1	cds	2447508	2448440	-	KOIAIB_02458	358.0	7.3e-122	0.971	0.867	0.611	UniRef:UniRef50_Q0WDE1
contig_1	cds	2448606	2449157	+	KOIAIB_02459	303.0	2.0e-104	1.0	0.824	0.814	UniRef:UniRef50_P0A8B2
contig_1	cds	2449228	2450049	-	KOIAIB_02460	265.0	9.5e-87	1.062	1.0	0.510	UniRef:UniRef50_P76498
contig_1	cds	2450051	2450590	-	KOIAIB_02461	265.0	1.4e-89	0.983	0.834	0.773	UniRef:UniRef50_P76499
contig_1	cds	2450587	2451075	-	KOIAIB_02462	266.0	7.1e-91	0.988	0.976	0.794	UniRef:UniRef50_B7LLD6
contig_1	cds	2451072	2451584	-	KOIAIB_02463	239.0	4.4e-80	1.024	1.0	0.690	UniRef:UniRef50_W1X2A4
contig_1	cds	2451584	2452336	-	KOIAIB_02464	236.0	2.4e-76	0.884	0.857	0.520	UniRef:UniRef50_A0A9X5ML40
contig_1	cds	2452356	2453252	-	KOIAIB_02465	-	-	-	-	-	-
contig_1	cds	2453265	2455001	-	KOIAIB_02466	630.0	5.6e-220	0.998	0.865	0.525	UniRef:UniRef50_A0A4V6KKQ1
contig_1	cds	2455083	2455646	-	KOIAIB_02467	213.0	1.0e-68	0.989	0.907	0.643	UniRef:UniRef50_P77288
contig_1	cds	2456327	2456812	-	KOIAIB_02468	193.0	9.4e-62	0.969	0.821	0.654	UniRef:UniRef50_P76502
contig_1	cds	2457015	2459159	-	KOIAIB_02469	950.0	0.0	0.805	1.0	0.828	UniRef:UniRef50_A0A377A5Y6
contig_1	cds	2459159	2460469	-	KOIAIB_02470	590.0	4.3e-209	0.977	0.859	0.697	UniRef:UniRef50_Q8ZD46
contig_1	cds	2460650	2460934	-	KOIAIB_02471	-	-	-	-	-	-
contig_1	cds	2461306	2462646	+	KOIAIB_02472	594.0	3.1e-211	1.036	1.038	0.647	UniRef:UniRef50_A0A4U9HPP5
contig_1	cds	2463012	2464070	+	KOIAIB_02473	685.0	2.6e-250	1.0	0.981	0.969	UniRef:UniRef50_P76505
contig_1	cds	2464252	2465007	-	KOIAIB_02474	398.0	2.4e-139	1.008	0.841	0.727	UniRef:UniRef50_P76506
contig_1	cds	2465301	2466233	+	KOIAIB_02475	504.0	6.3e-181	0.835	0.977	0.996	UniRef:UniRef50_A0A379T7U9
contig_1	tRNA	2466309	2466383	+	KOIAIB_02476	62.5	-	-	-	-	-
contig_1	cds	2466545	2467702	+	KOIAIB_02477	727.0	5.8e-265	0.951	0.843	0.984	UniRef:UniRef50_P37326
contig_1	cds	2468214	2469134	+	KOIAIB_02478	446.0	7.7e-157	0.990	0.868	0.726	UniRef:UniRef50_A0A2H2Z5B5
contig_1	cds	2469131	2470462	+	KOIAIB_02479	837.0	1.5e-307	1.0	1.0	1.0	UniRef:UniRef50_P76507
contig_1	cds	2470803	2471105	+	KOIAIB_02480	-	-	-	-	-	-
contig_1	cds	2471077	2471517	-	KOIAIB_02481	289.0	3.3e-100	0.979	0.894	0.979	UniRef:UniRef50_A0AA86IPV2
contig_1	cds	2471544	2472146	-	KOIAIB_02482	-	-	-	-	-	-
contig_1	cds	2472112	2472387	-	KOIAIB_02483	-	-	-	-	-	-
contig_1	cds	2472387	2472881	-	KOIAIB_02484	267.0	3.0e-91	0.848	0.832	0.957	UniRef:UniRef50_A0AAX0LVX8
contig_1	cds	2472878	2473246	-	KOIAIB_02485	-	-	-	-	-	-
contig_1	cds	2473604	2473966	+	KOIAIB_02486	219.0	2.6e-73	1.200	1.0	0.826	UniRef:UniRef50_P76512
contig_1	cds	2474032	2474856	+	KOIAIB_02487	296.0	1.2e-98	1.117	1.007	0.516	UniRef:UniRef50_P76513
contig_1	cds	2474984	2475520	+	KOIAIB_02488	357.0	8.0e-126	0.989	0.867	0.977	UniRef:UniRef50_P76514
contig_1	cds	2475511	2475873	+	KOIAIB_02489	233.0	3.5e-79	1.008	0.945	0.901	UniRef:UniRef50_P76515
contig_1	cds	2475873	2476178	+	KOIAIB_02490	172.0	2.0e-55	1.168	1.0	0.780	UniRef:UniRef50_P76516
contig_1	cds	2476310	2476510	+	KOIAIB_02491	127.0	7.1e-39	1.0	1.0	0.864	UniRef:UniRef50_A0A367NQJ0
contig_1	cds	2476694	2477629	-	KOIAIB_02492	581.0	3.4e-210	0.984	0.903	0.918	UniRef:UniRef50_P46068
contig_1	cds	2477847	2479184	+	KOIAIB_02493	574.0	1.7e-203	0.993	0.993	0.699	UniRef:UniRef50_A0A2X2T347
contig_1	cds	2479202	2480530	+	KOIAIB_02494	510.0	1.4e-177	1.100	1.0	0.574	UniRef:UniRef50_Q8FFF4
contig_1	cds	2480638	2482176	-	KOIAIB_02495	624.0	2.5e-220	0.982	0.910	0.624	UniRef:UniRef50_P0AEJ0
contig_1	cds	2482176	2483339	-	KOIAIB_02496	697.0	6.2e-254	0.961	0.935	0.976	UniRef:UniRef50_P52599
contig_1	cds	2483755	2484369	+	KOIAIB_02497	259.0	1.0e-86	1.0	0.919	0.657	UniRef:UniRef50_A0A2L1BU45
contig_1	cds	2484374	2487967	+	KOIAIB_02498	2353.0	0.0	1.0	0.853	0.992	UniRef:UniRef50_P30855
contig_1	cds	2488023	2489168	-	KOIAIB_02499	541.0	4.1e-192	1.005	0.923	0.671	UniRef:UniRef50_P76518
contig_1	cds	2489242	2490186	-	KOIAIB_02500	590.0	2.0e-213	1.0	0.890	1.0	UniRef:UniRef50_P0AA49
contig_1	cds	2490256	2491950	-	KOIAIB_02501	638.0	3.0e-223	0.975	0.826	0.600	UniRef:UniRef50_P40149
contig_1	cds	2492004	2493254	-	KOIAIB_02502	684.0	3.1e-249	0.800	0.985	0.991	UniRef:UniRef50_A0A377D274
contig_1	cds	2493767	2494402	-	KOIAIB_02503	216.0	2.2e-69	1.033	0.965	0.541	UniRef:UniRef50_P76520
contig_1	cds	2494698	2494973	+	KOIAIB_02504	154.0	9.6e-49	0.967	0.830	0.943	UniRef:UniRef50_O32528
contig_1	cds	2495050	2495292	-	KOIAIB_02505	105.0	6.5e-30	1.0	1.0	0.650	UniRef:UniRef50_A0AA44LGH2
contig_1	cds	2495645	2496565	+	KOIAIB_02506	422.0	3.6e-147	0.980	0.822	0.670	UniRef:UniRef50_P0ACV2
contig_1	cds	2497057	2498295	-	KOIAIB_02507	560.0	4.1e-199	0.954	0.980	0.684	UniRef:UniRef50_A0A2E9GES8
contig_1	cds	2498671	2500368	+	KOIAIB_02508	559.0	6.6e-194	0.975	0.984	0.563	UniRef:UniRef50_A0A3S5DLE5
contig_1	cds	2500383	2501117	+	KOIAIB_02509	297.0	5.8e-100	1.184	1.0	0.533	UniRef:UniRef50_U5MQA5
contig_1	cds	2501130	2501987	+	KOIAIB_02510	540.0	2.7e-195	0.926	0.913	1.0	UniRef:UniRef50_A8ADL2
contig_1	cds	2501990	2504485	-	KOIAIB_02511	-	-	-	-	-	-
contig_1	cds	2504510	2505547	-	KOIAIB_02512	659.0	3.4e-240	1.043	1.0	0.953	UniRef:UniRef50_P77585
contig_1	cds	2505547	2506632	-	KOIAIB_02513	616.0	1.8e-222	0.925	0.870	0.937	UniRef:UniRef50_P76524
contig_1	cds	2506647	2507894	-	KOIAIB_02514	766.0	5.0e-280	1.039	1.0	0.954	UniRef:UniRef50_P77579
contig_1	cds	2507916	2508242	-	KOIAIB_02515	193.0	2.4e-63	1.0	0.824	0.954	UniRef:UniRef50_P69808
contig_1	cds	2508461	2509426	-	KOIAIB_02516	445.0	2.3e-155	1.0	0.823	0.670	UniRef:UniRef50_P0A6V8
contig_1	cds	2509630	2510886	+	KOIAIB_02517	655.0	1.9e-237	0.828	0.991	0.997	UniRef:UniRef50_A0A919I7T6
contig_1	cds	2511001	2511327	+	KOIAIB_02518	-	-	-	-	-	-
contig_1	cds	2511468	2512706	-	KOIAIB_02519	579.0	5.1e-206	0.971	0.917	0.758	UniRef:UniRef50_B2VDY7
contig_1	cds	2513042	2514244	+	KOIAIB_02520	597.0	3.8e-214	0.825	0.875	0.982	UniRef:UniRef50_A0A376W8T0
contig_1	cds	2514331	2515443	+	KOIAIB_02521	439.0	1.9e-152	0.981	0.986	0.614	UniRef:UniRef50_A0A376S056
contig_1	cds	2515466	2515606	+	KOIAIB_02522	-	-	-	-	-	-
contig_1	cds	2515643	2517832	-	KOIAIB_02523	1159.0	0.0	0.805	0.983	0.997	UniRef:UniRef50_A0A3S4L322
contig_1	tRNA	2518041	2518116	-	KOIAIB_02524	75.0	-	-	-	-	-
contig_1	tRNA	2518156	2518231	-	KOIAIB_02525	75.0	-	-	-	-	-
contig_1	cds	2518452	2518811	+	KOIAIB_02526	220.0	9.5e-74	0.992	0.868	0.932	UniRef:UniRef50_P0AD37
contig_1	cds	2518834	2519205	+	KOIAIB_02527	231.0	4.7e-78	0.992	0.813	0.926	UniRef:UniRef50_P27238
contig_1	cds	2519257	2520672	-	KOIAIB_02528	855.0	1.4e-312	0.994	0.862	0.887	UniRef:UniRef50_P04805
contig_1	tRNA	2520931	2521006	+	KOIAIB_02529	84.6	-	-	-	-	-
contig_1	tRNA	2521051	2521126	+	KOIAIB_02530	84.6	-	-	-	-	-
contig_1	tRNA	2521173	2521248	+	KOIAIB_02531	84.6	-	-	-	-	-
contig_1	tRNA	2521253	2521328	+	KOIAIB_02532	94.9	-	-	-	-	-
contig_1	ncRNA-region	2521359	2521484	+	-	47.0	4.7e-06	-	-	-	RFAM:RF00391
contig_1	cds	2521593	2522477	-	KOIAIB_02533	384.0	9.6e-133	0.990	0.918	0.646	UniRef:UniRef50_P23841
contig_1	cds	2522729	2523985	-	KOIAIB_02534	471.0	1.2e-162	1.127	0.967	0.531	UniRef:UniRef50_P0AFF4
contig_1	cds	2524045	2524878	-	KOIAIB_02535	491.0	1.2e-175	1.0	0.902	0.874	UniRef:UniRef50_P45563
contig_1	cds	2525127	2525891	+	KOIAIB_02536	306.0	8.0e-104	0.921	0.890	0.594	UniRef:UniRef50_D3VLA1
contig_1	cds	2525930	2526856	-	KOIAIB_02537	476.0	8.4e-169	0.997	0.927	0.792	UniRef:UniRef50_P0ACR7
