# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2911028	2911885	+	OBDLAM_02922	521.0	2.0e-187	0.996	0.902	0.905	UniRef:UniRef50_A0A1V4B3H6
contig_1	cds	2911940	2914222	+	OBDLAM_02923	1246.0	0.0	0.989	0.842	0.810	UniRef:UniRef50_P09373
contig_1	cds	2914414	2915154	+	OBDLAM_02924	335.0	9.9e-115	0.988	0.824	0.621	UniRef:UniRef50_P0A9N4
contig_1	cds	2915236	2915826	-	OBDLAM_02925	227.0	2.9e-74	1.005	0.990	0.523	UniRef:UniRef50_A0A8A4K9C5
contig_1	cds	2915926	2916834	+	OBDLAM_02926	573.0	5.3e-207	0.964	0.858	0.983	UniRef:UniRef50_P75836
contig_1	cds	2916835	2918265	-	OBDLAM_02927	927.0	0.0	1.0	0.881	0.998	UniRef:UniRef50_A2RL65
contig_1	cds	2918475	2919623	-	OBDLAM_02928	574.0	7.3e-205	0.997	0.916	0.759	UniRef:UniRef50_P21503
contig_1	cds	2919937	2920563	+	OBDLAM_02929	343.0	2.6e-119	1.0	0.812	0.784	UniRef:UniRef50_A0A5E6SKV3
contig_1	cds	2920598	2921461	-	OBDLAM_02930	468.0	9.6e-166	1.0	0.808	0.843	UniRef:UniRef50_P18777
contig_1	cds	2921463	2922080	-	OBDLAM_02931	410.0	3.0e-146	0.946	0.874	0.928	UniRef:UniRef50_P45003
contig_1	cds	2922091	2924535	-	OBDLAM_02932	1585.0	0.0	0.999	0.948	0.936	UniRef:UniRef50_P18775
contig_1	ncRNA	2924626	2924760	+	OBDLAM_02933	140.2	7.2e-21	-	-	-	RFAM:RF02084
contig_1	cds	2924774	2926066	-	OBDLAM_02934	603.0	4.2e-215	0.977	0.917	0.726	UniRef:UniRef50_Q7MLV2
contig_1	cds	2926157	2927500	-	OBDLAM_02935	635.0	3.1e-227	1.049	0.996	0.697	UniRef:UniRef50_P0AAZ4
contig_1	cds	2927511	2928122	-	OBDLAM_02936	379.0	1.9e-133	1.0	0.832	0.901	UniRef:UniRef50_P61316
contig_1	cds	2928281	2932270	-	OBDLAM_02937	2134.0	0.0	1.157	1.0	0.853	UniRef:UniRef50_Q8X5H9
contig_1	cds	2932405	2932899	-	OBDLAM_02938	299.0	4.9e-104	1.0	1.038	0.939	UniRef:UniRef50_A0A379SX48
contig_1	cds	2933444	2934409	+	OBDLAM_02939	449.0	1.0e-157	0.981	0.940	0.724	UniRef:UniRef50_P43788
contig_1	cds	2934532	2936298	+	OBDLAM_02940	836.0	5.8e-304	0.816	0.996	0.898	UniRef:UniRef50_A0A919HU54
contig_1	cds	2936299	2938020	+	OBDLAM_02941	700.0	4.9e-248	0.998	0.906	0.645	UniRef:UniRef50_A0A246NLP7
contig_1	cds	2938062	2938766	+	OBDLAM_02942	442.0	2.3e-158	0.880	0.963	1.0	UniRef:UniRef50_A0A2X3K279
contig_1	cds	2939051	2939269	+	OBDLAM_02943	97.8	6.0e-27	0.986	0.986	0.648	UniRef:UniRef50_Q87ZS2
contig_1	tRNA	2939523	2939610	+	OBDLAM_02944	76.9	-	-	-	-	-
contig_1	cds	2939760	2940410	-	OBDLAM_02945	403.0	4.0e-143	0.995	0.919	0.888	UniRef:UniRef50_A0A0B1N8C4
contig_1	cds	2940407	2940604	-	OBDLAM_02946	-	-	-	-	-	-
contig_1	cds	2940900	2941388	-	OBDLAM_02947	282.0	2.6e-97	1.0	1.0	0.858	UniRef:UniRef50_A0A3W2RZS1
contig_1	cds	2941385	2941768	-	OBDLAM_02948	204.0	3.1e-67	0.961	0.841	0.869	UniRef:UniRef50_W0S379
contig_1	cds	2941849	2942229	-	OBDLAM_02949	241.0	4.6e-82	0.968	0.853	0.910	UniRef:UniRef50_A0A024L801
contig_1	cds	2942240	2942923	-	OBDLAM_02950	422.0	1.9e-150	1.018	1.0	0.887	UniRef:UniRef50_B6JA99
contig_1	cds	2942942	2943163	-	OBDLAM_02951	149.0	5.4e-47	1.0	0.811	0.945	UniRef:UniRef50_Q9XB42
contig_1	cds	2943226	2943702	-	OBDLAM_02952	277.0	1.8e-95	1.0	1.082	0.905	UniRef:UniRef50_A0A6N6WNI2
contig_1	cds	2943718	2944203	-	OBDLAM_02953	283.0	1.7e-97	0.938	0.888	0.861	UniRef:UniRef50_S4YSM7
contig_1	cds	2944295	2945116	-	OBDLAM_02954	520.0	3.8e-187	1.092	1.003	0.879	UniRef:UniRef50_A0A244EIE8
contig_1	cds	2945526	2945981	-	OBDLAM_02955	281.0	1.7e-96	1.318	1.0	0.744	UniRef:UniRef50_A0A0K4ME89
contig_1	cds	2946057	2948573	-	OBDLAM_02956	1511.0	0.0	1.072	1.0	0.898	UniRef:UniRef50_Q5K5S7
contig_1	cds	2948694	2951540	-	OBDLAM_02957	1338.0	0.0	1.0	1.088	0.805	UniRef:UniRef50_A0A376X5Q6
contig_1	cds	2951912	2952784	-	OBDLAM_02958	543.0	4.6e-195	1.228	1.0	0.806	UniRef:UniRef50_A0A0H2V1W7
contig_1	cds	2953152	2953847	-	OBDLAM_02959	441.0	1.1e-157	1.004	1.0	0.991	UniRef:UniRef50_A0A1M2FYU5
contig_1	cds	2953850	2954356	-	OBDLAM_02960	325.0	7.2e-114	1.0	0.994	1.0	UniRef:UniRef50_A0A1M2FZ12
contig_1	cds	2954353	2955183	-	OBDLAM_02961	548.0	7.2e-199	1.0	1.0	1.0	UniRef:UniRef50_A0A6D2GF01
contig_1	cds	2955984	2956286	+	OBDLAM_02962	-	-	-	-	-	-
contig_1	cds	2956499	2956744	+	OBDLAM_02963	-	-	-	-	-	-
contig_1	cds	2956784	2959222	+	OBDLAM_02964	884.0	2.0e-312	1.138	1.005	0.536	UniRef:UniRef50_A0A4S4BBS2
contig_1	cds	2959222	2960577	+	OBDLAM_02965	506.0	2.2e-176	1.040	1.011	0.623	UniRef:UniRef50_UPI0010E8004C
contig_1	cds	2960590	2961246	+	OBDLAM_02966	303.0	1.7e-103	0.963	0.864	0.648	UniRef:UniRef50_D5C184
contig_1	cds	2961243	2962310	+	OBDLAM_02967	446.0	3.7e-155	0.989	0.886	0.587	UniRef:UniRef50_B7UP19
contig_1	cds	2962329	2965424	+	OBDLAM_02968	1485.0	0.0	1.015	0.978	0.710	UniRef:UniRef50_A0A2Z6UP11
contig_1	cds	2965424	2966140	+	OBDLAM_02969	301.0	4.8e-102	0.971	0.935	0.649	UniRef:UniRef50_M5DWC1
contig_1	cds	2966620	2967099	+	OBDLAM_02970	315.0	5.3e-110	1.0	0.824	0.962	UniRef:UniRef50_A0A0H2VW95
contig_1	cds	2967343	2968641	-	OBDLAM_02971	682.0	2.4e-246	1.002	0.977	0.841	UniRef:UniRef50_A0A249A2W8
contig_1	cds	2968707	2969426	-	OBDLAM_02972	443.0	2.2e-158	1.0	0.972	0.916	UniRef:UniRef50_A0A1B7JPD5
contig_1	cds	2969777	2970715	+	OBDLAM_02973	610.0	8.5e-222	0.984	0.911	0.997	UniRef:UniRef50_A0A0J1LXE1
contig_1	cds	2970833	2971291	-	OBDLAM_02974	292.0	2.0e-101	0.993	0.921	0.894	UniRef:UniRef50_A0A0H2V3X5
contig_1	cds	2971371	2971898	+	OBDLAM_02975	-	-	-	-	-	-
contig_1	cds	2972020	2973165	-	OBDLAM_02976	600.0	4.4e-215	1.0	0.918	0.761	UniRef:UniRef50_P05364
contig_1	cds	2973386	2973508	-	OBDLAM_02977	-	-	-	-	-	-
contig_1	cds	2973489	2974751	-	OBDLAM_02978	794.0	4.2e-290	1.145	1.0	0.873	UniRef:UniRef50_Q6SJ63
contig_1	cds	2975017	2976345	-	OBDLAM_02979	892.0	0.0	0.998	0.938	0.998	UniRef:UniRef50_P03835
contig_1	ncRNA	2976453	2976667	-	OBDLAM_02980	139.1	1.2e-23	-	-	-	RFAM:RF02076
contig_1	cds	2977139	2977918	-	OBDLAM_02981	472.0	3.2e-169	1.008	1.0	0.966	UniRef:UniRef50_Q56968
contig_1	cds	2977918	2978382	-	OBDLAM_02982	-	-	-	-	-	-
contig_1	cds	2978398	2978940	-	OBDLAM_02983	-	-	-	-	-	-
contig_1	tRNA	2979126	2979194	-	OBDLAM_02984	39.7	-	-	-	-	-
contig_1	cds	2979651	2981189	-	OBDLAM_02985	978.0	0.0	1.078	0.847	0.911	UniRef:UniRef50_A0A7U9IY36
contig_1	cds	2981239	2981586	-	OBDLAM_02986	219.0	2.6e-73	1.209	1.0	0.820	UniRef:UniRef50_Q3YYX2
contig_1	cds	2981583	2981963	-	OBDLAM_02987	244.0	7.1e-83	0.984	0.827	0.976	UniRef:UniRef50_A0AAN5ZLX6
contig_1	cds	2982418	2983431	-	OBDLAM_02988	486.0	3.0e-173	0.816	0.989	0.833	UniRef:UniRef50_A0A485BCZ6
contig_1	cds	2983443	2984759	-	OBDLAM_02989	635.0	2.9e-229	0.804	0.997	0.952	UniRef:UniRef50_A0A8S0G4S3
contig_1	cds	2984787	2985707	-	OBDLAM_02990	372.0	1.5e-127	0.984	0.867	0.605	UniRef:UniRef50_A0A174AFF4
contig_1	cds	2986013	2986795	+	OBDLAM_02991	274.0	1.1e-90	0.992	0.908	0.543	UniRef:UniRef50_Q67FX0
contig_1	cds	2987508	2988413	-	OBDLAM_02992	596.0	1.4e-216	1.0	0.935	0.960	UniRef:UniRef50_A0A2X1MJJ5
contig_1	cds	2988371	2988736	-	OBDLAM_02993	176.0	4.2e-56	0.975	0.831	0.754	UniRef:UniRef50_A0A486FD00
contig_1	cds	2989243	2989974	+	OBDLAM_02994	489.0	2.4e-176	1.0	1.0	0.996	UniRef:UniRef50_A0A659SIN6
contig_1	cds	2990056	2990493	+	OBDLAM_02995	182.0	3.9e-58	0.828	0.845	0.708	UniRef:UniRef50_A0A0R1QMV9
contig_1	cds	2990556	2991380	-	OBDLAM_02996	484.0	1.3e-172	0.934	0.803	0.992	UniRef:UniRef50_P0ACK2
contig_1	cds	2991629	2991967	+	OBDLAM_02997	226.0	1.2e-76	1.0	1.0	0.991	UniRef:UniRef50_A0A7G2INB2
contig_1	cds	2992081	2993652	+	OBDLAM_02998	557.0	2.3e-194	0.992	0.992	0.578	UniRef:UniRef50_A0A0F4LFI3
contig_1	cds	2993664	2994839	+	OBDLAM_02999	471.0	2.8e-164	0.980	0.921	0.556	UniRef:UniRef50_A0A2G5AFZ0
contig_1	cds	2994853	2996742	+	OBDLAM_03000	1207.0	0.0	1.0	0.944	0.933	UniRef:UniRef50_A0A085GKJ0
contig_1	cds	2996911	2997162	-	OBDLAM_03001	-	-	-	-	-	-
contig_1	cds	2997222	2998658	-	OBDLAM_03002	949.0	0.0	1.0	0.978	1.0	UniRef:UniRef50_A0A6P1UUI8
contig_1	cds	2998655	3003613	-	OBDLAM_03003	1662.0	0.0	1.040	1.004	0.514	UniRef:UniRef50_A0A1W6K658
contig_1	cds	3004288	3004851	-	OBDLAM_03004	324.0	4.3e-113	0.888	0.933	0.910	UniRef:UniRef50_UPI0012FFC20E
contig_1	cds	3005672	3007105	-	OBDLAM_03005	934.0	0.0	0.992	0.950	0.977	UniRef:UniRef50_Q1RDI6
contig_1	cds	3009174	3010991	+	OBDLAM_03006	1170.0	0.0	1.030	1.0	0.955	UniRef:UniRef50_A0A8E2GS19
contig_1	cds	3011178	3012380	-	OBDLAM_03007	515.0	3.2e-181	0.995	0.945	0.636	UniRef:UniRef50_A0A2S5FG51
contig_1	cds	3012898	3015174	-	OBDLAM_03008	1332.0	0.0	0.997	0.865	0.905	UniRef:UniRef50_P0ABH9
contig_1	cds	3015205	3015525	-	OBDLAM_03009	192.0	2.0e-63	0.943	0.855	0.920	UniRef:UniRef50_B5XYB2
contig_1	cds	3015848	3016072	+	OBDLAM_03010	94.7	1.5e-25	0.986	0.859	0.562	UniRef:UniRef50_E0SMW7
contig_1	cds	3016145	3018091	-	OBDLAM_03011	792.0	5.6e-283	1.0	1.0	0.642	UniRef:UniRef50_D4E8G0
contig_1	cds	3018088	3019203	-	OBDLAM_03012	665.0	2.0e-241	1.046	1.0	0.941	UniRef:UniRef50_P75830
contig_1	cds	3019318	3020310	+	OBDLAM_03013	493.0	4.7e-175	0.967	0.952	0.765	UniRef:UniRef50_P75829
contig_1	cds	3020307	3021965	-	OBDLAM_03014	1063.0	0.0	1.139	1.0	0.876	UniRef:UniRef50_P75828
contig_1	cds	3022391	3023086	+	OBDLAM_03015	341.0	1.4e-118	0.810	0.862	0.888	UniRef:UniRef50_A0A919HVC5
contig_1	cds	3023581	3024480	+	OBDLAM_03016	476.0	5.6e-169	0.987	0.870	0.831	UniRef:UniRef50_A0A443VF55
contig_1	cds	3024624	3026276	+	OBDLAM_03017	1022.0	0.0	1.051	1.0	0.884	UniRef:UniRef50_P75825
contig_1	cds	3026288	3027256	+	OBDLAM_03018	384.0	7.9e-132	1.028	0.899	0.607	UniRef:UniRef50_A0A264VUZ4
contig_1	cds	3027389	3029107	+	OBDLAM_03019	1064.0	0.0	1.0	1.0	0.923	UniRef:UniRef50_A0A1T4Z4C8
contig_1	cds	3029144	3030145	+	OBDLAM_03020	613.0	1.3e-221	0.991	0.844	0.924	UniRef:UniRef50_P75823
contig_1	cds	3030156	3031586	+	OBDLAM_03021	610.0	3.8e-216	1.004	0.941	0.623	UniRef:UniRef50_Q1RE56
contig_1	cds	3031685	3032698	+	OBDLAM_03022	655.0	6.2e-238	1.202	1.0	0.832	UniRef:UniRef50_P0DX23
contig_1	cds	3032695	3033525	-	OBDLAM_03023	320.0	2.3e-108	0.957	0.877	0.606	UniRef:UniRef50_E0SMW1
contig_1	cds	3033522	3033845	-	OBDLAM_03024	129.0	4.0e-38	0.991	0.914	0.651	UniRef:UniRef50_E0SMW0
contig_1	cds	3033971	3034486	+	OBDLAM_03025	-	-	-	-	-	-
contig_1	cds	3034704	3035432	+	OBDLAM_03026	408.0	2.9e-144	1.0	0.972	0.860	UniRef:UniRef50_A0AA41XYP2
contig_1	cds	3035450	3036181	+	OBDLAM_03027	378.0	7.6e-132	1.202	0.997	0.678	UniRef:UniRef50_P30859
contig_1	cds	3036188	3036904	+	OBDLAM_03028	314.0	3.1e-107	1.017	0.984	0.674	UniRef:UniRef50_Q2NU06
contig_1	cds	3036904	3037572	+	OBDLAM_03029	305.0	6.3e-104	1.131	1.0	0.677	UniRef:UniRef50_P0AE30
contig_1	ncRNA	3037606	3037686	-	OBDLAM_03030	75.6	3.9e-11	-	-	-	RFAM:RF02564
contig_1	cds	3037863	3038594	+	OBDLAM_03031	296.0	3.1e-100	1.012	0.980	0.602	UniRef:UniRef50_A0A264VXK4
contig_1	ncRNA	3038666	3038708	-	OBDLAM_03032	42.3	2.7e-05	-	-	-	RFAM:RF02751
contig_1	cds	3038793	3039920	-	OBDLAM_03033	530.0	3.9e-187	1.176	0.961	0.626	UniRef:UniRef50_P75817
contig_1	cds	3039961	3040449	-	OBDLAM_03034	261.0	4.0e-89	0.846	0.993	1.0	UniRef:UniRef50_A0A379SGI0
contig_1	cds	3040509	3041354	-	OBDLAM_03035	425.0	1.0e-150	0.826	1.0	0.987	UniRef:UniRef50_A0A0A8VHL7
contig_1	cds	3041351	3042304	-	OBDLAM_03036	368.0	7.1e-126	0.896	0.823	0.634	UniRef:UniRef50_P31135
contig_1	cds	3042314	3043447	-	OBDLAM_03037	649.0	5.6e-234	1.186	1.0	0.749	UniRef:UniRef50_P31134
contig_1	cds	3043542	3044654	-	OBDLAM_03038	438.0	6.1e-152	0.973	0.945	0.589	UniRef:UniRef50_F2JWZ2
contig_1	cds	3045005	3045481	-	OBDLAM_03039	240.0	2.5e-80	0.924	0.802	0.801	UniRef:UniRef50_P0AAY6
contig_1	cds	3045569	3046471	-	OBDLAM_03040	512.0	1.5e-183	0.957	0.947	0.892	UniRef:UniRef50_A0A379WXG9
contig_1	cds	3046532	3047254	-	OBDLAM_03041	406.0	2.3e-143	0.983	0.908	0.831	UniRef:UniRef50_Q9Z5Z2
contig_1	cds	3047238	3047525	-	OBDLAM_03042	100.0	3.8e-27	1.011	0.873	0.594	UniRef:UniRef50_L0M4U6
contig_1	cds	3047685	3047942	+	OBDLAM_03043	129.0	6.4e-39	0.965	0.854	0.732	UniRef:UniRef50_A0A0U5L3Y1
contig_1	cds	3047972	3048349	-	OBDLAM_03044	125.0	2.5e-36	0.928	0.921	0.509	UniRef:UniRef50_H5UX85
contig_1	cds	3048619	3050304	+	OBDLAM_03045	936.0	0.0	0.996	0.919	0.869	UniRef:UniRef50_P60869
contig_1	ncRNA	3050384	3050462	+	OBDLAM_03046	105.4	5.7e-19	-	-	-	RFAM:RF00110
contig_1	cds	3050479	3051015	-	OBDLAM_03047	265.0	4.5e-90	1.0	0.994	0.736	UniRef:UniRef50_A0A377AVE6
contig_1	cds	3051180	3052307	+	OBDLAM_03048	343.0	3.7e-114	0.992	0.905	0.522	UniRef:UniRef50_N2IMP2
contig_1	cds	3052307	3052879	+	OBDLAM_03049	199.0	1.0e-63	0.847	0.899	0.621	UniRef:UniRef50_A0A5R1YY00
contig_1	cds	3052814	3053191	-	OBDLAM_03050	250.0	1.6e-85	0.984	0.837	0.992	UniRef:UniRef50_A0A899NDL5
contig_1	cds	3053236	3053511	-	OBDLAM_03051	178.0	3.8e-58	0.989	0.818	0.933	UniRef:UniRef50_P19763
contig_1	cds	3053600	3053899	+	OBDLAM_03052	-	-	-	-	-	-
contig_1	cds	3053991	3054269	+	OBDLAM_03053	147.0	7.6e-46	1.120	0.981	0.893	UniRef:UniRef50_P0AAY4
contig_1	cds	3054310	3055542	-	OBDLAM_03054	711.0	1.6e-258	0.980	0.937	0.905	UniRef:UniRef50_A0A1B3EZB9
contig_1	cds	3055827	3056423	+	OBDLAM_03055	318.0	1.0e-109	1.086	0.907	0.740	UniRef:UniRef50_A0A1S1HX87
contig_1	cds	3056481	3057239	+	OBDLAM_03056	419.0	4.3e-149	0.802	1.0	0.990	UniRef:UniRef50_A0A377ZBL2
contig_1	cds	3057286	3058488	-	OBDLAM_03057	631.0	2.0e-228	0.828	0.997	0.943	UniRef:UniRef50_A0A454CT89
contig_1	cds	3058735	3059361	+	OBDLAM_03058	331.0	4.7e-115	1.0	0.967	0.750	UniRef:UniRef50_A0A0M7GX35
contig_1	cds	3059358	3060473	-	OBDLAM_03059	610.0	2.0e-219	0.949	0.876	0.810	UniRef:UniRef50_A0A379SIX4
contig_1	cds	3060584	3060967	-	OBDLAM_03060	137.0	8.3e-41	0.945	0.851	0.600	UniRef:UniRef50_P0AAY1
contig_1	cds	3061180	3062505	+	OBDLAM_03061	847.0	5.6e-310	1.200	1.0	0.834	UniRef:UniRef50_P0AEI4
contig_1	cds	3062552	3063880	-	OBDLAM_03062	837.0	6.5e-307	1.0	0.917	0.982	UniRef:UniRef50_P75801
contig_1	cds	3063888	3066236	-	OBDLAM_03063	1526.0	0.0	1.0	0.968	0.995	UniRef:UniRef50_P75800
contig_1	cds	3066414	3067325	-	OBDLAM_03064	461.0	3.5e-163	1.0	0.990	0.772	UniRef:UniRef50_A0A377TP34
contig_1	cds	3067328	3068248	-	OBDLAM_03065	483.0	1.4e-171	1.0	0.897	0.791	UniRef:UniRef50_P75798
contig_1	cds	3068266	3069804	-	OBDLAM_03066	1010.0	0.0	1.0	0.908	0.990	UniRef:UniRef50_P75797
contig_1	cds	3069824	3071695	-	OBDLAM_03067	1163.0	0.0	1.080	0.953	0.920	UniRef:UniRef50_P75796
contig_1	cds	3071682	3072647	-	OBDLAM_03068	376.0	7.4e-129	1.006	0.939	0.622	UniRef:UniRef50_P37595
contig_1	cds	3072851	3074086	+	OBDLAM_03069	449.0	6.7e-155	0.983	0.955	0.579	UniRef:UniRef50_U4KCU5
contig_1	cds	3074086	3074835	+	OBDLAM_03070	328.0	4.8e-112	1.0	0.896	0.639	UniRef:UniRef50_A0A3S4Y137
contig_1	cds	3074911	3075573	-	OBDLAM_03071	411.0	1.4e-145	1.0	0.824	0.986	UniRef:UniRef50_P78055
contig_1	cds	3075704	3076603	+	OBDLAM_03072	488.0	1.4e-174	0.843	0.958	0.944	UniRef:UniRef50_A0A376TK58
contig_1	cds	3076609	3079041	+	OBDLAM_03073	1502.0	0.0	0.953	0.923	0.957	UniRef:UniRef50_P75793
contig_1	cds	3079187	3080002	+	OBDLAM_03074	541.0	1.7e-195	1.0	0.897	1.0	UniRef:UniRef50_P75792
contig_1	cds	3080154	3081419	+	OBDLAM_03075	708.0	3.4e-256	0.962	0.833	0.805	UniRef:UniRef50_P75791
contig_1	ncRNA	3081536	3081578	+	OBDLAM_03076	41.7	3.6e-05	-	-	-	RFAM:RF02751
contig_1	cds	3081660	3083252	-	OBDLAM_03077	875.0	0.0	0.847	0.875	0.998	UniRef:UniRef50_A0A3M4PYG5
contig_1	cds	3083471	3084391	+	OBDLAM_03078	416.0	5.4e-145	1.0	0.905	0.673	UniRef:UniRef50_P0AAX8
contig_1	cds	3084450	3085568	-	OBDLAM_03079	724.0	4.0e-265	1.0	0.974	1.0	UniRef:UniRef50_P75788
contig_1	cds	3085565	3086032	-	OBDLAM_03080	260.0	2.3e-88	0.987	0.814	0.876	UniRef:UniRef50_P0A9F1
contig_1	cds	3086218	3086346	+	OBDLAM_03081	72.0	1.5e-17	1.119	1.0	0.745	UniRef:UniRef50_P0DKB3
contig_1	cds	3086618	3088201	+	OBDLAM_03082	771.0	1.5e-278	0.994	0.994	0.708	UniRef:UniRef50_A0A4U9I472
contig_1	cds	3088250	3088765	-	OBDLAM_03083	223.0	4.7e-73	1.012	0.883	0.688	UniRef:UniRef50_P0A917
contig_1	sorf	3088818	3088883	-	OBDLAM_03084	51.6	3.5e-15	1.0	1.0	1.0	UniRef:UniRef50_P0DPN6
contig_1	cds	3089118	3090005	+	OBDLAM_03085	463.0	2.2e-164	1.0	0.997	0.814	UniRef:UniRef50_A0A6C8H732
contig_1	cds	3090304	3090807	+	OBDLAM_03086	308.0	4.5e-107	1.0	0.898	0.940	UniRef:UniRef50_Q7CQV9
contig_1	cds	3091211	3091957	+	OBDLAM_03087	288.0	4.6e-96	0.960	0.815	0.580	UniRef:UniRef50_C0QEQ2
contig_1	cds	3092096	3092755	+	OBDLAM_03088	306.0	7.5e-105	0.982	0.964	0.740	UniRef:UniRef50_A0AAE9R8E0
contig_1	cds	3092752	3093474	+	OBDLAM_03089	424.0	1.1e-150	1.0	1.0	0.892	UniRef:UniRef50_A0A085GK57
contig_1	cds	3093735	3095960	+	OBDLAM_03090	1217.0	0.0	0.999	0.938	0.857	UniRef:UniRef50_P75783
contig_1	cds	3095957	3096883	-	OBDLAM_03091	615.0	2.4e-223	0.981	0.844	1.0	UniRef:UniRef50_P75782
contig_1	cds	3097159	3097419	+	OBDLAM_03092	164.0	1.1e-52	1.0	0.827	1.0	UniRef:UniRef50_F4SV82
contig_1	cds	3097684	3099966	+	OBDLAM_03093	1206.0	0.0	1.001	0.949	0.773	UniRef:UniRef50_P75780
contig_1	cds	3100011	3100685	+	OBDLAM_03094	285.0	1.5e-96	0.991	0.991	0.622	UniRef:UniRef50_A0A085JK86
contig_1	cds	3100759	3101025	+	OBDLAM_03095	130.0	5.0e-39	1.0	0.822	0.682	UniRef:UniRef50_A0A0F6RE87
contig_1	cds	3101290	3101550	+	OBDLAM_03096	119.0	4.6e-35	1.0	0.878	0.895	UniRef:UniRef50_P0AAX3
contig_1	ncRNA	3101557	3101627	+	OBDLAM_03097	78.4	1.2e-11	-	-	-	RFAM:RF02564
contig_1	cds	3101779	3102864	-	OBDLAM_03098	712.0	6.2e-260	1.119	1.0	0.886	UniRef:UniRef50_P30178
contig_1	cds	3103005	3103967	-	OBDLAM_03099	503.0	6.4e-179	1.0	0.884	0.753	UniRef:UniRef50_P30177
contig_1	cds	3103995	3106280	-	OBDLAM_03100	1447.0	0.0	0.967	0.908	0.989	UniRef:UniRef50_P27296
contig_1	cds	3106298	3106747	+	OBDLAM_03101	157.0	6.8e-48	0.946	0.865	0.589	UniRef:UniRef50_A0A2T7AXF6
contig_1	ncRNA	3106863	3106905	+	OBDLAM_03102	43.4	1.7e-05	-	-	-	RFAM:RF02751
contig_1	cds	3106979	3108343	-	OBDLAM_03103	752.0	2.3e-273	0.872	0.874	0.970	UniRef:UniRef50_U3TUK0
contig_1	cds	3108572	3109243	+	OBDLAM_03104	369.0	1.8e-129	1.081	0.996	0.784	UniRef:UniRef50_P0ACU0
contig_1	cds	3109246	3110241	+	OBDLAM_03105	247.0	6.7e-78	0.882	0.823	0.521	UniRef:UniRef50_Q92V44
contig_1	cds	3110234	3111970	+	OBDLAM_03106	1129.0	0.0	1.073	1.0	0.927	UniRef:UniRef50_P0A9U1
contig_1	cds	3111963	3113096	+	OBDLAM_03107	551.0	5.0e-196	0.984	0.879	0.784	UniRef:UniRef50_A0A0T9UBZ6
contig_1	cds	3113107	3114213	+	OBDLAM_03108	537.0	9.6e-191	1.084	0.998	0.712	UniRef:UniRef50_Q7N6N9
contig_1	cds	3114175	3114585	-	OBDLAM_03109	225.0	1.9e-75	1.0	0.932	0.846	UniRef:UniRef50_A8AIZ5
contig_1	cds	3114718	3115479	+	OBDLAM_03110	370.0	1.1e-129	0.802	1.0	0.887	UniRef:UniRef50_A0A6N3R1A7
contig_1	cds	3115476	3116717	+	OBDLAM_03111	471.0	1.3e-162	0.944	0.806	0.605	UniRef:UniRef50_A0A0U5L0N4
contig_1	cds	3116717	3117673	+	OBDLAM_03112	459.0	1.8e-161	1.0	0.881	0.739	UniRef:UniRef50_P75770
contig_1	cds	3117709	3118422	-	OBDLAM_03113	404.0	1.9e-142	0.992	0.861	0.902	UniRef:UniRef50_P75769
contig_1	cds	3118627	3119331	-	OBDLAM_03114	345.0	3.4e-119	1.004	0.890	0.779	UniRef:UniRef50_P0AAC4
contig_1	cds	3119468	3119920	-	OBDLAM_03115	173.0	3.2e-54	0.960	0.814	0.590	UniRef:UniRef50_W6KBI6
contig_1	cds	3119922	3120167	-	OBDLAM_03116	155.0	1.8e-49	1.0	0.920	0.963	UniRef:UniRef50_P30748
contig_1	cds	3120160	3120645	-	OBDLAM_03117	184.0	4.6e-58	0.981	0.819	0.608	UniRef:UniRef50_Q5E6B0
contig_1	cds	3120648	3121160	-	OBDLAM_03118	203.0	1.5e-65	0.976	0.869	0.596	UniRef:UniRef50_Q6D3C8
contig_1	cds	3121182	3122171	-	OBDLAM_03119	493.0	6.0e-175	1.0	0.932	0.720	UniRef:UniRef50_A3N054
contig_1	ncRNA-region	3122159	3122303	-	-	103.7	5.4e-18	-	-	-	RFAM:RF01055
contig_1	cds	3122568	3123476	+	OBDLAM_03120	397.0	2.6e-138	0.993	0.993	0.707	UniRef:UniRef50_Q6LT44
contig_1	ncRNA	3123568	3123609	+	OBDLAM_03121	43.6	1.6e-05	-	-	-	RFAM:RF02751
contig_1	cds	3123668	3125689	-	OBDLAM_03122	884.0	8.9e-318	1.007	0.983	0.671	UniRef:UniRef50_A3N031
contig_1	cds	3126268	3126945	-	OBDLAM_03123	312.0	1.3e-106	1.022	0.878	0.691	UniRef:UniRef50_P13000
contig_1	cds	3126938	3127693	-	OBDLAM_03124	297.0	3.0e-100	1.0	1.0	0.610	UniRef:UniRef50_A0A348DHH1
contig_1	cds	3127680	3128834	-	OBDLAM_03125	504.0	2.3e-177	1.047	1.0	0.647	UniRef:UniRef50_Q8ZQQ7
contig_1	cds	3128831	3129871	-	OBDLAM_03126	462.0	1.2e-162	0.994	1.003	0.631	UniRef:UniRef50_Q6FAP9
