# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3081660	3083252	-	OBDLAM_03077		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M4PYG5
contig_1	cds	3083471	3084391	+	OBDLAM_03078	ybiS	putative L,D-transpeptidase YbiS	SO:0001217, UniRef:UniRef50_P0AAX8
contig_1	cds	3084450	3085568	-	OBDLAM_03079	ybiR	Inner membrane protein YbiR	SO:0001217, UniRef:UniRef50_P75788
contig_1	cds	3085565	3086032	-	OBDLAM_03080	mntR	Transcriptional regulator MntR	SO:0001217, UniRef:UniRef50_P0A9F1
contig_1	cds	3086218	3086346	+	OBDLAM_03081	mntS	Small protein MntS	SO:0001217, UniRef:UniRef50_P0DKB3
contig_1	cds	3086618	3088201	+	OBDLAM_03082	opgE	phosphoethanolamine transferase	BlastRules:WP_001054678, EC:2.7.-.-, SO:0001217, UniRef:UniRef50_A0A4U9I472
contig_1	cds	3088250	3088765	-	OBDLAM_03083		Outer membrane protein X	SO:0001217, UniRef:UniRef50_P0A917
contig_1	sorf	3088818	3088883	-	OBDLAM_03084	yliM	Protein YliM	SO:0001217, UniRef:UniRef50_P0DPN6
contig_1	cds	3089118	3090005	+	OBDLAM_03085	rhtA	Threonine/homoserine exporter RhtA	SO:0001217, UniRef:UniRef50_A0A6C8H732
contig_1	cds	3090304	3090807	+	OBDLAM_03086		DNA protection during starvation protein	SO:0001217, UniRef:UniRef50_Q7CQV9
contig_1	cds	3091211	3091957	+	OBDLAM_03087	glnH3	GlnH3	SO:0001217, UniRef:UniRef50_C0QEQ2
contig_1	cds	3092096	3092755	+	OBDLAM_03088	glnP	Glutamine ABC transporter permease GlnP	SO:0001217, UniRef:UniRef50_A0AAE9R8E0
contig_1	cds	3092752	3093474	+	OBDLAM_03089		Glutamate transport ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A085GK57
contig_1	cds	3093735	3095960	+	OBDLAM_03090	ybiO	Moderate conductance mechanosensitive channel YbiO	SO:0001217, UniRef:UniRef50_P75783
contig_1	cds	3095957	3096883	-	OBDLAM_03091		Ribosomal RNA large subunit methyltransferase F	SO:0001217, UniRef:UniRef50_P75782
contig_1	cds	3097159	3097419	+	OBDLAM_03092		YdgH/BhsA/McbA-like domain-containing protein	SO:0001217, UniRef:UniRef50_F4SV82
contig_1	cds	3097684	3099966	+	OBDLAM_03093		Catecholate siderophore receptor Fiu	SO:0001217, UniRef:UniRef50_P75780
contig_1	cds	3100011	3100685	+	OBDLAM_03094		Iron-uptake factor	SO:0001217, UniRef:UniRef50_A0A085JK86
contig_1	cds	3100759	3101025	+	OBDLAM_03095	ybiI	C4-type zinc finger protein YbiI	BlastRules:WP_000146343, SO:0001217, UniRef:UniRef50_A0A0F6RE87
contig_1	cds	3101290	3101550	+	OBDLAM_03096	ybiJ	Uncharacterized protein YbiJ	SO:0001217, UniRef:UniRef50_P0AAX3
contig_1	ncRNA	3101557	3101627	+	OBDLAM_03097	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	3101779	3102864	-	OBDLAM_03098	hcxB	hydroxycarboxylate dehydrogenase HcXB	BlastRules:WP_000443530, EC:1.1.1.-, SO:0001217, UniRef:UniRef50_P30178
contig_1	cds	3103005	3103967	-	OBDLAM_03099	ybiB	Uncharacterized protein YbiB	SO:0001217, UniRef:UniRef50_P30177
contig_1	cds	3103995	3106280	-	OBDLAM_03100	dinG	ATP-dependent DNA helicase DinG	SO:0001217, UniRef:UniRef50_P27296
contig_1	cds	3106298	3106747	+	OBDLAM_03101	ybiA	N-glycosidase YbiA	BlastRules:WP_001145126, EC:3.2.2.-, SO:0001217, UniRef:UniRef50_A0A2T7AXF6
contig_1	ncRNA	3106863	3106905	+	OBDLAM_03102	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	3106979	3108343	-	OBDLAM_03103	rhlE	ATP-dependent RNA helicase RhlE	SO:0001217, UniRef:UniRef50_U3TUK0
contig_1	cds	3108572	3109243	+	OBDLAM_03104	cecR	DNA-binding transcriptional regulator CecR	BlastRules:WP_001296991, SO:0001217, UniRef:UniRef50_P0ACU0
contig_1	cds	3109246	3110241	+	OBDLAM_03105		UPF0194 membrane protein RB0873	SO:0001217, UniRef:UniRef50_Q92V44
contig_1	cds	3110234	3111970	+	OBDLAM_03106	ybhF	putative multidrug ABC transporter ATP-binding protein YbhF	SO:0001217, UniRef:UniRef50_P0A9U1
contig_1	cds	3111963	3113096	+	OBDLAM_03107	ybhS	ABC transport system, permease component YbhS	SO:0001217, UniRef:UniRef50_A0A0T9UBZ6
contig_1	cds	3113107	3114213	+	OBDLAM_03108		Transport permease protein	SO:0001217, UniRef:UniRef50_Q7N6N9
contig_1	cds	3114175	3114585	-	OBDLAM_03109	ybhQ	Inner membrane protein ybhQ	SO:0001217, UniRef:UniRef50_A8AIZ5
contig_1	cds	3114718	3115479	+	OBDLAM_03110		Putative DNase	SO:0001217, UniRef:UniRef50_A0A6N3R1A7
contig_1	cds	3115476	3116717	+	OBDLAM_03111		Cardiolipin synthase B	SO:0001217, UniRef:UniRef50_A0A0U5L0N4
contig_1	cds	3116717	3117673	+	OBDLAM_03112	ybhN	Inner membrane protein YbhN	SO:0001217, UniRef:UniRef50_P75770
contig_1	cds	3117709	3118422	-	OBDLAM_03113	ybhM	Uncharacterized protein YbhM	SO:0001217, UniRef:UniRef50_P75769
contig_1	cds	3118627	3119331	-	OBDLAM_03114	ybhL	Inner membrane protein YbhL	SO:0001217, UniRef:UniRef50_P0AAC4
contig_1	cds	3119468	3119920	-	OBDLAM_03115		Molybdopterin synthase catalytic subunit	SO:0001217, UniRef:UniRef50_W6KBI6
contig_1	cds	3119922	3120167	-	OBDLAM_03116		Molybdopterin synthase sulfur carrier subunit	SO:0001217, UniRef:UniRef50_P30748
contig_1	cds	3120160	3120645	-	OBDLAM_03117		Cyclic pyranopterin monophosphate synthase	SO:0001217, UniRef:UniRef50_Q5E6B0
contig_1	cds	3120648	3121160	-	OBDLAM_03118		Molybdenum cofactor biosynthesis protein B	SO:0001217, UniRef:UniRef50_Q6D3C8
contig_1	cds	3121182	3122171	-	OBDLAM_03119		GTP 3',8-cyclase	SO:0001217, UniRef:UniRef50_A3N054
contig_1	ncRNA-region	3122159	3122303	-			Molybdenum/Tungsten riboswitch aptamer (Moco RNA motif)	RFAM:RF01055, SO:0000035
contig_1	cds	3122568	3123476	+	OBDLAM_03120		Putative gluconeogenesis factor	SO:0001217, UniRef:UniRef50_Q6LT44
contig_1	ncRNA	3123568	3123609	+	OBDLAM_03121	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	3123668	3125689	-	OBDLAM_03122		UvrABC system protein B	SO:0001217, UniRef:UniRef50_A3N031
contig_1	cds	3126268	3126945	-	OBDLAM_03123	bioD	ATP-dependent dethiobiotin synthetase BioD 1	SO:0001217, UniRef:UniRef50_P13000
contig_1	cds	3126938	3127693	-	OBDLAM_03124		Malonyl-[acyl-carrier protein] O-methyltransferase	SO:0001217, UniRef:UniRef50_A0A348DHH1
contig_1	cds	3127680	3128834	-	OBDLAM_03125		8-amino-7-oxononanoate synthase	SO:0001217, UniRef:UniRef50_Q8ZQQ7
contig_1	cds	3128831	3129871	-	OBDLAM_03126		Biotin synthase	SO:0001217, UniRef:UniRef50_Q6FAP9
contig_1	cds	3129958	3131247	+	OBDLAM_03127		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	SO:0001217, UniRef:UniRef50_A0A378BJY8
contig_1	cds	3131306	3131782	+	OBDLAM_03128		Phospholipid-binding protein, PBP family	SO:0001217, UniRef:UniRef50_A0A1I4UFG9
contig_1	cds	3131934	3133217	+	OBDLAM_03129	ybhC	Putative acyl-CoA thioester hydrolase YbhC	SO:0001217, UniRef:UniRef50_P46130
contig_1	ncRNA	3133286	3133356	-	OBDLAM_03130	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	3133451	3135712	-	OBDLAM_03131	ybhJ	Uncharacterized protein YbhJ	SO:0001217, UniRef:UniRef50_P75764
contig_1	cds	3135895	3137328	-	OBDLAM_03132	ybhI	Inner membrane protein YbhI	SO:0001217, UniRef:UniRef50_P75763
contig_1	cds	3137404	3138456	-	OBDLAM_03133	ybhH	Putative isomerase YbhH	SO:0001217, UniRef:UniRef50_P0AAV8
contig_1	cds	3138640	3139593	+	OBDLAM_03134	ybhD	Uncharacterized HTH-type transcriptional regulator YbhD	SO:0001217, UniRef:UniRef50_P52696
contig_1	cds	3139634	3140629	-	OBDLAM_03135		6-phosphogluconolactonase	SO:0001217, UniRef:UniRef50_Q7N6R1
contig_1	cds	3140784	3141602	+	OBDLAM_03136	ybhA	bifunctional pyridoxal phosphate/fructose-1,6-bisphosphate phosphatase	BlastRules:WP_001300666, EC:3.1.3.74, SO:0001217, UniRef:UniRef50_A0A0E1NKL1
contig_1	cds	3141603	3142661	-	OBDLAM_03137	modC	Molybdenum import ATP-binding protein ModC	SO:0001217, UniRef:UniRef50_P09833
contig_1	cds	3142664	3143353	-	OBDLAM_03138	modB	Molybdenum transport system permease protein ModB	SO:0001217, UniRef:UniRef50_P45322
contig_1	cds	3143353	3144126	-	OBDLAM_03139		Periplasmic substrate-binding component of an ABC superfamily molybdenum transporter	SO:0001217, UniRef:UniRef50_A0A198FIJ0
contig_1	cds	3144293	3144442	-	OBDLAM_03140	acrZ	multidrug efflux pump accessory protein AcrZ	BlastRules:WP_000891515, SO:0001217, UniRef:UniRef50_A0A2D0IY22
contig_1	cds	3144571	3145359	+	OBDLAM_03141	modE	DNA-binding transcriptional regulator ModE	SO:0001217, UniRef:UniRef50_A0A0T9KF16
contig_1	cds	3145427	3146899	+	OBDLAM_03142	modF	ABC transporter ATP-binding protein ModF	SO:0001217, UniRef:UniRef50_P31060
contig_1	cds	3147160	3148176	+	OBDLAM_03143		UDP-glucose 4-epimerase	SO:0001217, UniRef:UniRef50_A0A7X4VZT0
contig_1	cds	3148186	3149232	+	OBDLAM_03144		Galactose-1-phosphate uridylyltransferase	SO:0001217, UniRef:UniRef50_A0A7S4H153
contig_1	cds	3149236	3150384	+	OBDLAM_03145		Galactokinase	SO:0001217, UniRef:UniRef50_Q8ZGY3
contig_1	cds	3150378	3151418	+	OBDLAM_03146		Aldose 1-epimerase	SO:0001217, UniRef:UniRef50_A0A378BK48
contig_1	cds	3151620	3152372	+	OBDLAM_03147		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	SO:0001217, UniRef:UniRef50_Q492W5
contig_1	cds	3152530	3153582	-	OBDLAM_03148	aroG	3-deoxy-7-phosphoheptulonate synthase AroG	BlastRules:WP_001109196, EC:2.5.1.54, SO:0001217, UniRef:UniRef50_P0AB91
contig_1	cds	3153898	3154278	+	OBDLAM_03149		hypothetical protein	
contig_1	cds	3154392	3155333	+	OBDLAM_03150	zitB	Zinc transporter ZitB	SO:0001217, UniRef:UniRef50_Q8ZGY6
contig_1	cds	3155330	3155632	-	OBDLAM_03151		hypothetical protein	
contig_1	cds	3155647	3156048	-	OBDLAM_03152		hypothetical protein	
contig_1	cds	3156086	3157129	-	OBDLAM_03153		Quinolinate synthase	SO:0001217, UniRef:UniRef50_A0A8J7KBT6
contig_1	ncRNA-region	3157406	3157531	-			RtT RNA	RFAM:RF00391, SO:0005836
contig_1	tRNA	3157562	3157637	-	OBDLAM_03154	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	3157770	3157845	-	OBDLAM_03155	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	3157992	3158067	-	OBDLAM_03156	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	3158071	3158146	-	OBDLAM_03157	trnV	tRNA-Val(tac)	SO:0000273
contig_1	tRNA	3158296	3158371	-	OBDLAM_03158	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	tRNA	3158374	3158449	-	OBDLAM_03159	trnV	tRNA-Val(tac)	SO:0000273
contig_1	tRNA	3158585	3158660	-	OBDLAM_03160	trnK	tRNA-Lys(ttt)	SO:0000265
contig_1	cds	3158825	3159616	-	OBDLAM_03161	cpoB	Cell division coordinator CpoB	SO:0001217, UniRef:UniRef50_P45955
contig_1	ncRNA-region	3159587	3159725	-			CpoB/ybgF ICR thermometer	RFAM:RF02782, SO:0002168
contig_1	cds	3159626	3160147	-	OBDLAM_03162		Peptidoglycan-associated lipoprotein	SO:0001217, UniRef:UniRef50_P10324
contig_1	cds	3160182	3161474	-	OBDLAM_03163	tolB	Tol-Pal system protein TolB	BlastRules:WP_010989131, SO:0001217, UniRef:UniRef50_P0A855
contig_1	cds	3161607	3162872	-	OBDLAM_03164	tolA	Tol-Pal system protein TolA	SO:0001217, UniRef:UniRef50_P19934
contig_1	cds	3162937	3163365	-	OBDLAM_03165	tolR	Tol-Pal system protein TolR	SO:0001217, UniRef:UniRef50_D2U0F1
contig_1	cds	3163369	3164061	-	OBDLAM_03166	tolQ	Tol-Pal system protein TolQ	SO:0001217, UniRef:UniRef50_P0ABU9
contig_1	cds	3164058	3164462	-	OBDLAM_03167		4-hydroxybenzoyl-CoA thioesterase	SO:0001217, UniRef:UniRef50_A0A378AHC8
contig_1	cds	3164612	3164905	-	OBDLAM_03168	ybgE	Cyd operon protein YbgE	SO:0001217, UniRef:UniRef50_A8AJ60
contig_1	cds	3164905	3165018	-	OBDLAM_03169		hypothetical protein	
contig_1	cds	3165033	3166172	-	OBDLAM_03170		Cytochrome bd-I ubiquinol oxidase subunit 2	SO:0001217, UniRef:UniRef50_P0ABK2
contig_1	cds	3166188	3167756	-	OBDLAM_03171		Cytochrome bd-II ubiquinol oxidase subunit 1	SO:0001217, UniRef:UniRef50_P26459
contig_1	cds	3168603	3171236	-	OBDLAM_03172		Alpha-mannosidase	SO:0001217, UniRef:UniRef50_A0A376JZQ0
contig_1	cds	3171254	3173170	-	OBDLAM_03173		PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component	SO:0001217, UniRef:UniRef50_P54745
contig_1	cds	3173339	3174061	+	OBDLAM_03174	mngR	mannosyl-D-glycerate transport/metabolism system transcriptional repressor MngR	BlastRules:WP_000509902, SO:0001217, UniRef:UniRef50_P13669
contig_1	cds	3174165	3175034	-	OBDLAM_03175		Succinate--CoA ligase [ADP-forming] subunit alpha	SO:0001217, UniRef:UniRef50_A0A926CA91
contig_1	cds	3175034	3176200	-	OBDLAM_03176		Succinate--CoA ligase [ADP-forming] subunit beta	SO:0001217, UniRef:UniRef50_A0A655C0U4
contig_1	ncRNA	3176289	3176360	-	OBDLAM_03177	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	3176566	3177783	-	OBDLAM_03178		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	SO:0001217, UniRef:UniRef50_A0A0A5QZW2
contig_1	cds	3177798	3180599	-	OBDLAM_03179		2-oxoglutarate dehydrogenase E1 component	SO:0001217, UniRef:UniRef50_P45303
contig_1	ncRNA	3180823	3180893	+	OBDLAM_03180	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	3180900	3181616	-	OBDLAM_03181	sdhB	succinate dehydrogenase iron-sulfur subunit SdhB	BlastRules:WP_001235254, EC:1.3.5.1, SO:0001217, UniRef:UniRef50_A0A9C9G9B7
contig_1	cds	3181632	3183398	-	OBDLAM_03182		Succinate dehydrogenase flavoprotein subunit	SO:0001217, UniRef:UniRef50_P0AC41
contig_1	cds	3183398	3183745	-	OBDLAM_03183		Succinate dehydrogenase hydrophobic membrane anchor subunit	SO:0001217, UniRef:UniRef50_A0A6I4V5D2
contig_1	cds	3183739	3184143	-	OBDLAM_03184		Succinate dehydrogenase cytochrome b556 subunit	SO:0001217, UniRef:UniRef50_A0A075P1R8
contig_1	cds	3184524	3184631	+	OBDLAM_03185		hypothetical protein	
contig_1	cds	3184837	3186120	+	OBDLAM_03186		Citrate synthase	SO:0001217, UniRef:UniRef50_P0ABH7
contig_1	cds	3186510	3187076	+	OBDLAM_03187	ybgD	Uncharacterized fimbrial-like protein YbgD	SO:0001217, UniRef:UniRef50_P37909
contig_1	cds	3187136	3189583	+	OBDLAM_03188	ybgQ	Uncharacterized outer membrane usher protein YbgQ	SO:0001217, UniRef:UniRef50_P75750
contig_1	cds	3189598	3190326	+	OBDLAM_03189	ybgP	Uncharacterized fimbrial chaperone YbgP	SO:0001217, UniRef:UniRef50_P75749
contig_1	cds	3190323	3191384	+	OBDLAM_03190	ybgO	Uncharacterized protein YbgO	SO:0001217, UniRef:UniRef50_P75748
contig_1	cds	3191536	3192582	+	OBDLAM_03191	abrB	Putative regulator AbrB	SO:0001217, UniRef:UniRef50_P75747
contig_1	cds	3192579	3193370	-	OBDLAM_03192		Endonuclease 8	SO:0001217, UniRef:UniRef50_P50465
contig_1	cds	3193406	3194140	-	OBDLAM_03193		5-oxoprolinase subunit A	SO:0001217, UniRef:UniRef50_A0A2Z6ES58
contig_1	cds	3194130	3195062	-	OBDLAM_03194	pxpC	5-oxoprolinase subunit PxpC	BlastRules:WP_000912724, EC:3.5.2.9, SO:0001217, UniRef:UniRef50_P75745
contig_1	cds	3195056	3195712	-	OBDLAM_03195		Allophanate hydrolase 2 subunit 1	SO:0001217, UniRef:UniRef50_A0A085GLC8
contig_1	cds	3195735	3196478	-	OBDLAM_03196	ybgI	radiation resistance protein YbgI	BlastRules:WP_000798871, SO:0001217, UniRef:UniRef50_P0AFP6
contig_1	cds	3196749	3198230	+	OBDLAM_03197	dtpD	dipeptide permease DtpD	BlastRules:WP_001032689, SO:0001217, UniRef:UniRef50_Q7CQY0
contig_1	ncRNA	3198275	3198317	-	OBDLAM_03198	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	3198380	3199798	-	OBDLAM_03199		Deoxyribodipyrimidine photo-lyase	SO:0001217, UniRef:UniRef50_P25078
contig_1	cds	3199795	3200304	-	OBDLAM_03200	ybgA	Uncharacterized protein YbgA	SO:0001217, UniRef:UniRef50_P24252
contig_1	cds	3200452	3201213	-	OBDLAM_03201	ybfD	H repeat-associated putative transposase YbfD	SO:0001217, UniRef:UniRef50_P28916
contig_1	cds	3201344	3202387	-	OBDLAM_03202	tnp	ISAs1 family ISEc1 transposase	IS:ISEc1, SO:0001217, UniRef:UniRef50_A0A384L4F2
contig_1	cds	3202606	3202860	-	OBDLAM_03203	rfbQ	RfbQ protein	SO:0001217, UniRef:UniRef50_Q07026
contig_1	cds	3203086	3203655	-	OBDLAM_03204		hypothetical protein	
contig_1	cds	3203652	3204455	-	OBDLAM_03205		RHS repeat-associated core domain-containing protein	SO:0001217, UniRef:UniRef50_UPI00053AE354
contig_1	cds	3204589	3205455	-	OBDLAM_03206	tnp	IS3 family IS3 transposase ORF B	IS:IS3, SO:0001217, UniRef:UniRef50_A0A2X7XDT5
contig_1	cds	3205452	3205751	-	OBDLAM_03207	tnp	IS3 family IS3 transposase ORF A	IS:IS3, SO:0001217, UniRef:UniRef50_A0A8I0T144
contig_1	cds	3205798	3206346	-	OBDLAM_03208		hypothetical protein	PFAM:PF05593.20
contig_1	cds	3206464	3206790	-	OBDLAM_03209		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A1M1MYP7
contig_1	cds	3206790	3210983	-	OBDLAM_03210	rhsC	rhs element protein RhsC	BlastRules:WP_000015200, SO:0001217, UniRef:UniRef50_P16918
contig_1	cds	3211226	3211432	-	OBDLAM_03211		Periplasmic protein	SO:0001217, UniRef:UniRef50_K8WZQ3
contig_1	cds	3211834	3213507	+	OBDLAM_03212		Potassium-transporting ATPase subunit A	SO:0001217, UniRef:UniRef50_A0A447Y0N7
contig_1	cds	3213530	3215578	+	OBDLAM_03213		Potassium-transporting ATPase ATP-binding subunit	SO:0001217, UniRef:UniRef50_A0A2X3K1I5
contig_1	cds	3215587	3216159	+	OBDLAM_03214	kdpC	Potassium-transporting ATPase KdpC subunit	SO:0001217, UniRef:UniRef50_P03961
contig_1	cds	3216152	3218836	+	OBDLAM_03215		histidine kinase	SO:0001217, UniRef:UniRef50_A0A257LJS2
contig_1	cds	3218833	3219510	+	OBDLAM_03216	kdpE	KDP operon transcriptional regulatory protein KdpE	SO:0001217, UniRef:UniRef50_P21866
contig_1	cds	3219726	3219983	-	OBDLAM_03217		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A094Y538
contig_1	cds	3220106	3220615	+	OBDLAM_03218		Ornithine decarboxylase	SO:0001217, UniRef:UniRef50_A0A376MTL9
contig_1	cds	3220572	3221240	+	OBDLAM_03219		hypothetical protein	PFAM:PF01276.26
contig_1	cds	3221364	3222074	+	OBDLAM_03220		Ornithine decarboxylase, constitutive	SO:0001217, UniRef:UniRef50_A0A2X2V516
contig_1	cds	3222071	3223390	+	OBDLAM_03221	potE	Putrescine transporter PotE	SO:0001217, UniRef:UniRef50_P0AAF1
contig_1	cds	3223739	3224389	+	OBDLAM_03222	ybfG	Putative uncharacterized protein YbfG	SO:0001217, UniRef:UniRef50_P37003
contig_1	cds	3224430	3224924	-	OBDLAM_03223	ybfP	Uncharacterized lipoprotein YbfP	SO:0001217, UniRef:UniRef50_P75737
contig_1	cds	3225138	3226778	-	OBDLAM_03224		Phosphoglucomutase	SO:0001217, UniRef:UniRef50_B4ESN8
contig_1	cds	3226804	3227349	-	OBDLAM_03225		Negative modulator of initiation of replication	SO:0001217, UniRef:UniRef50_F2EP55
contig_1	cds	3227534	3228298	+	OBDLAM_03226		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8S0FZL0
contig_1	cds	3228369	3228731	+	OBDLAM_03227	copG	Ribbon-helix-helix protein CopG domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6P1PUW9
contig_1	cds	3228871	3229401	+	OBDLAM_03228		Flavodoxin 1	SO:0001217, UniRef:UniRef50_Q8ZQX1
contig_1	cds	3229690	3230136	+	OBDLAM_03229	fur	ferric iron uptake transcriptional regulator	SO:0001217, UniRef:UniRef50_P0A9A9, VFDB:VFC0301, VFDB:VFG000478
contig_1	cds	3230220	3230546	-	OBDLAM_03230	chiQ	Uncharacterized lipoprotein ChiQ	SO:0001217, UniRef:UniRef50_P75734
contig_1	cds	3230596	3232002	-	OBDLAM_03231	chiP	chitoporin	BlastRules:WP_001258803, SO:0001217, UniRef:UniRef50_P75733
contig_1	cds	3232579	3234243	-	OBDLAM_03232		Glutamine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A4U9TW88
contig_1	cds	3234354	3234476	+	OBDLAM_03233		hypothetical protein	
contig_1	cds	3234446	3236392	-	OBDLAM_03234		PTS system N-acetylglucosamine-specific EIICBA component	SO:0001217, UniRef:UniRef50_P09323
contig_1	cds	3236725	3237525	+	OBDLAM_03235		Glucosamine-6-phosphate deaminase	SO:0001217, UniRef:UniRef50_A0A848C3C5
contig_1	cds	3237585	3238733	+	OBDLAM_03236		N-acetylglucosamine-6-phosphate deacetylase	SO:0001217, UniRef:UniRef50_P0AF18
contig_1	cds	3238742	3239962	+	OBDLAM_03237	nagC	DNA-binding transcriptional regulator NagC	BlastRules:WP_000187594, SO:0001217, UniRef:UniRef50_P0AF20
contig_1	cds	3240010	3240762	+	OBDLAM_03238	nagD	ribonucleotide monophosphatase NagD	BlastRules:WP_000153129, EC:3.1.3.5, SO:0001217, UniRef:UniRef50_A0A376VZ96
contig_1	ncRNA	3240835	3240877	-	OBDLAM_03239	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	3241159	3242823	+	OBDLAM_03240		Asparagine synthetase B [glutamine-hydrolyzing]	SO:0001217, UniRef:UniRef50_P22106
contig_1	tRNA	3243203	3243279	+	OBDLAM_03241	trnM	tRNA-Met(cat)	SO:0000266
contig_1	tRNA	3243289	3243373	+	OBDLAM_03242	trnL	tRNA-Leu(tag)	SO:0000264
contig_1	tRNA	3243397	3243471	+	OBDLAM_03243	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_1	tRNA	3243506	3243580	+	OBDLAM_03244	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_1	tRNA	3243596	3243672	+	OBDLAM_03245	trnM	tRNA-Met(cat)	SO:0000266
contig_1	tRNA	3243720	3243794	+	OBDLAM_03246	trnQ	tRNA-Gln(ctg)	SO:0000261
contig_1	tRNA	3243832	3243906	+	OBDLAM_03247	trnQ	tRNA-Gln(ctg)	SO:0000261
contig_1	cds	3244060	3245235	-	OBDLAM_03248		3-demethoxyubiquinol 3-hydroxylase	SO:0001217, UniRef:UniRef50_P75728
contig_1	cds	3245381	3246805	+	OBDLAM_03249		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	SO:0001217, UniRef:UniRef50_Q3SFF1
contig_1	cds	3246919	3247998	+	OBDLAM_03250		PhoH-like protein	SO:0001217, UniRef:UniRef50_C3X851
contig_1	cds	3247995	3248462	+	OBDLAM_03251	ybeY	Endoribonuclease YbeY	SO:0001217, UniRef:UniRef50_P71335
contig_1	cds	3248552	3249430	+	OBDLAM_03252	corC	Magnesium and cobalt efflux protein CorC	SO:0001217, UniRef:UniRef50_P0A2L3
contig_1	cds	3249455	3250993	+	OBDLAM_03253		Apolipoprotein N-acyltransferase	SO:0001217, UniRef:UniRef50_A0A376MTF8
contig_1	cds	3251390	3252298	+	OBDLAM_03254	gltI	glutamate/aspartate ABC transporter substrate-binding protein GltI	BlastRules:WP_001177086, SO:0001217, UniRef:UniRef50_B1G7D0
contig_1	ncRNA	3252294	3252456	+	OBDLAM_03255	sroC	sroC RNA	RFAM:RF00369, SO:0000655
contig_1	cds	3252468	3253208	+	OBDLAM_03256	gltJ	glutamate/aspartate ABC transporter permease GltJ	BlastRules:WP_000020941, EC:7.4.2.1, SO:0001217, UniRef:UniRef50_P0AER3
contig_1	cds	3253208	3253882	+	OBDLAM_03257		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAJ5N9D7
contig_1	cds	3253882	3254607	+	OBDLAM_03258	gltL	glutamate/aspartate ABC transporter ATP-binding protein GltL	BlastRules:WP_000631384, EC:7.4.2.1, SO:0001217, UniRef:UniRef50_Q8RQL7
contig_1	cds	3254725	3255660	+	OBDLAM_03259	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	SO:0001217, UniRef:UniRef50_P41409
contig_1	cds	3255744	3257414	+	OBDLAM_03260	hscC	molecular chaperone HscC	BlastRules:WP_000367875, BlastRules:WP_000974591, SO:0001217, UniRef:UniRef50_Q8ZQY6
contig_1	cds	3257474	3258925	-	OBDLAM_03261	djlC	co-chaperone DjlC	BlastRules:WP_001300403, SO:0001217, UniRef:UniRef50_A0AAN3V2R4
contig_1	cds	3258922	3259629	-	OBDLAM_03262	ybeR	Uncharacterized protein YbeR	SO:0001217, UniRef:UniRef50_P77627
